objectid,stop_uid,stop_agency,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,x,y
1686,MTS_40416,MTS,40416,Fletcher Pkwy & Marshall Av,32.807785639999999,-116.976980089999998,40416,0,,1.000000000000000,M-Street-W/B,,6338295.636276885867119,1874467.236614227294922
1687,MTS_40166,MTS,40166,Fletcher Pkwy & Navajo Rd,32.801941560000003,-116.999634340000000,40166,0,,1.000000000000000,M-Street-E/B,,6331319.636777475476265,1872390.233878478407860
1688,MTS_40044,MTS,40044,Fletcher Pkwy & Westwind Dr,32.802975510000003,-116.994553240000002,40044,0,,1.000000000000000,M-Street-E/B,flewes,6332883.637258380651474,1872755.235773146152496
1689,MTS_11652,MTS,11652,Frazee Rd & Friars Rd,32.773455460000001,-117.158503050000007,11652,0,,1.000000000000000,N-S/B,,6282412.642728134989738,1862414.235129728913307
1690,MTS_12778,MTS,12778,Frazee Rd & Friars Rd,32.773177910000001,-117.157748660000010,12778,0,,1.000000000000000,F-N/B,,6282643.643906548619270,1862311.233695313334465
1691,MTS_13389,MTS,13389,Friars Rd & Avenida De Las Tiendas,32.770057030000004,-117.165738980000000,13389,0,,2.000000000000000,F-W/B,,6280177.644245386123657,1861197.233626723289490
1692,MTS_99299,MTS,99299,Friars Rd & Riverdale St,32.790700129999998,-117.099376969999994,99299,0,,0.000000000000000,N-W/B,,6300637.641711130738258,1868535.232402145862579
1693,MTS_13390,MTS,13390,Friars Rd & Via De La Moda,32.769564629999998,-117.168014370000009,13390,0,,1.000000000000000,M-Street-E/B,,6279476.643678888678551,1861024.233316555619240
1694,MTS_12009,MTS,12009,Front St & Arbor Dr (UCSD),32.753422909999998,-117.165009890000007,12009,0,,1.000000000000000,F-S/B,ucsdho,6280348.644231468439102,1855143.233595639467239
1695,MTS_12012,MTS,12012,Front St & B St,32.717624889999996,-117.164820329999998,12012,0,,1.000000000000000,F-S/B,frobst,6280292.644999638199806,1842118.235039398074150
1696,MTS_99039,MTS,99039,Front St & Broadway,32.715813740000002,-117.164804779999997,99039,0,,1.000000000000000,N-S/B,frobro,6280291.645985886454582,1841459.237341642379761
1697,MTS_96010,MTS,96010,Front St & F St,32.713706050000006,-117.164747140000003,96010,0,,1.000000000000000,N-S/B,froF,6280302.646620050072670,1840692.234938651323318
1698,MTS_10487,MTS,10487,G St & 14th St,32.712554869999998,-117.151623459999996,10487,0,,1.000000000000000,F-E/B,,6284335.644131466746330,1840238.236830890178680
1699,MTS_11115,MTS,11115,Garnet Av & Bayard St,32.797104689999998,-117.253491209999993,11115,0,,1.000000000000000,N-W/B,baygar,6253298.648462802171707,1871286.230509057641029
1700,MTS_10036,MTS,10036,Garnet Av & Bond St,32.805503999999999,-117.221213749999990,10036,0,,1.000000000000000,N-E/B,,6263245.646941468119621,1874248.229506313800812
1701,MTS_11156,MTS,11156,Garnet Av & Bond St,32.805706690000001,-117.221303860000006,11156,0,,0.000000000000000,M-Street-W/B,,6263218.646667391061783,1874322.232311055064201
1702,MTS_10358,MTS,10358,Garnet Av & Cass St,32.797376319999998,-117.251518969999992,10358,0,,1.000000000000000,F-E/B,garcas,6253905.645936474204063,1871379.230323061347008
1703,MTS_11117,MTS,11117,Garnet Av & Cass St,32.797512759999996,-117.251640929999994,11117,0,,1.000000000000000,N-W/B,,6253868.646010473370552,1871429.231207311153412
1704,MTS_10783,MTS,10783,Garnet Av & Donaldson Dr,32.803545299999996,-117.225966489999990,10783,0,,0.000000000000000,N-W/B,,6261778.645610392093658,1873549.231232389807701
1705,MTS_10011,MTS,10011,Garnet Av & Everts St,32.798100929999997,-117.248250130000002,10011,0,,1.000000000000000,N-E/B,,6254912.646875217556953,1871633.232111647725105
1706,MTS_11122,MTS,11122,Garnet Av & Everts St,32.798214299999998,-117.248505250000008,11122,0,,1.000000000000000,F-W/B,,6254834.647031217813492,1871675.230059146881104
1707,MTS_10363,MTS,10363,Garnet Av & Fanuel St,32.798559179999998,-117.245961030000004,10363,0,,1.000000000000000,F-E/B,,6255617.647761806845665,1871793.230151221156120
1708,MTS_10764,MTS,10764,Garnet Av & Fanuel St,32.798748529999997,-117.245998970000002,10764,0,,1.000000000000000,N-W/B,,6255606.647455722093582,1871862.232637897133827
1709,MTS_10386,MTS,10386,Garnet Av & Fogg St,32.803448390000007,-117.225708310000002,10386,0,,2.000000000000000,F-E/B,,6261857.645780473947525,1873513.229992061853409
1710,MTS_10013,MTS,10013,Garnet Av & Haines St,32.799293980000002,-117.242773580000005,10013,0,,1.000000000000000,N-E/B,,6256599.647438213229179,1872051.231275647878647
1711,MTS_11124,MTS,11124,Garnet Av & Haines St,32.799435660000000,-117.242928130000010,11124,0,,1.000000000000000,F-W/B,,6256552.647860303521156,1872103.230843558907509
1712,MTS_10015,MTS,10015,Garnet Av & Ingraham St,32.799650170000000,-117.241202490000006,10015,0,,1.000000000000000,N-E/B,inggar,6257083.647126391530037,1872176.230369478464127
1713,MTS_11127,MTS,11127,Garnet Av & Ingraham St,32.799798080000002,-117.241265990000002,11127,0,,1.000000000000000,F-W/B,inggar,6257064.646180137991905,1872230.230261474847794
1714,MTS_10016,MTS,10016,Garnet Av & Jewell St,32.800123589999998,-117.239063190000010,10016,0,,1.000000000000000,N-E/B,,6257742.646792635321617,1872342.232334062457085
1715,MTS_10768,MTS,10768,Garnet Av & Jewell St,32.800334049999996,-117.238867040000002,10768,0,,1.000000000000000,N-W/B,,6257803.645686388015747,1872418.232182055711746
1716,MTS_10023,MTS,10023,Garnet Av & Lamont St,32.800877159999999,-117.235566669999997,10023,0,,1.000000000000000,N-E/B,garlam,6258819.646279051899910,1872606.229509472846985
1717,MTS_11135,MTS,11135,Garnet Av & Lamont St,32.801031950000002,-117.235802719999995,11135,0,,1.000000000000000,F-W/B,garlam,6258747.646094962954521,1872663.232676312327385
1718,MTS_10396,MTS,10396,Garnet Av & Mission Bay Dr,32.806444969999994,-117.216889010000003,10396,0,,1.000000000000000,M-Street-E/B,,6264577.645589798688889,1874578.232783317565918
1719,MTS_10790,MTS,10790,Garnet Av & Mission Bay Dr,32.806447669999997,-117.217946780000005,10790,0,,1.000000000000000,M-Street-W/B,,6264252.646567881107330,1874582.230806812644005
1720,MTS_10774,MTS,10774,Garnet Av & Morrell St,32.801566510000001,-117.233221439999994,10774,0,,1.000000000000000,N-W/B,,6259542.645817309617996,1872850.231974229216576
1721,MTS_10025,MTS,10025,Garnet Av & Noyes St,32.801712909999999,-117.231748820000007,10025,0,,1.000000000000000,N-E/B,,6259995.645895555615425,1872899.232860475778580
1722,MTS_10383,MTS,10383,Garnet Av & Olney St,32.802197800000002,-117.229528189999996,10383,0,,1.000000000000000,F-E/B,,6260679.644855633378029,1873069.232848554849625
1723,MTS_11142,MTS,11142,Garnet Av & Olney St,32.802250579999999,-117.230150369999990,11142,0,,1.000000000000000,F-W/B,,6260488.646549969911575,1873090.232478484511375
1724,MTS_10390,MTS,10390,Garnet Av & Soledad Mountain Rd,32.804964530000007,-117.223404619999997,10390,0,,1.000000000000000,M-Street-E/B,,6262570.645994886755943,1874058.231526732444763
1725,MTS_11152,MTS,11152,Garnet Av & Soledad Mountain Rd,32.804889199999998,-117.224243459999997,11152,0,,1.000000000000000,F-W/B,,6262312.645526632666588,1874033.231576725840569
1726,MTS_75098,MTS,75098,Gaslamp Quarter Station,32.706941999999998,-117.159762880000002,75098,0,gasS,0.000000000000000,,gasS,6281814.245630964636803,1838217.837000310420990
1727,MTS_75099,MTS,75099,Gaslamp Quarter Station,32.706765099999998,-117.159599159999999,75099,0,gasS,0.000000000000000,,gasS,6281864.045728221535683,1838153.035620734095573
1728,MTS_11717,MTS,11717,Gateway Dr & Crenshaw St,32.724886550000001,-117.108211220000001,11717,0,,2.000000000000000,N-S/B,,6297725.642285808920860,1844612.235300734639168
1729,MTS_11591,MTS,11591,Genesee Av & Appleton St,32.837352359999997,-117.195926239999991,11591,0,,1.000000000000000,F-S/B,,6271120.644970968365669,1885764.228455901145935
1730,MTS_11576,MTS,11576,Genesee Av & April Ct,32.850369659999998,-117.204109009999996,11576,0,,1.000000000000000,N-S/B,,6268650.644333556294441,1890523.229108482599258
1731,MTS_12355,MTS,12355,Genesee Av & April Ct,32.850344339999999,-117.203828700000003,12355,0,,0.000000000000000,M-Street-N/B,,6268736.644817724823952,1890513.229456558823586
1732,MTS_11970,MTS,11970,Genesee Av & Balboa Av,32.818904160000002,-117.181841989999995,11970,0,,1.000000000000000,F-S/B,balgen,6275386.643328726291656,1879013.230803057551384
1733,MTS_12704,MTS,12704,Genesee Av & Balboa Av,32.819873530000002,-117.181956409999998,12704,0,,1.000000000000000,F-N/B,balgen,6275354.644048884510994,1879366.232393637299538
1734,MTS_11954,MTS,11954,Genesee Av & Bannock Av,32.832613479999999,-117.194905160000005,11954,0,,1.000000000000000,F-S/B,,6271418.644703060388565,1884037.231253728270531
1735,MTS_12697,MTS,12697,Genesee Av & Bannock Av,32.833198010000004,-117.194664009999997,12697,0,,1.000000000000000,F-N/B,,6271494.644879132509232,1884249.230173557996750
1736,MTS_11976,MTS,11976,Genesee Av & Boyd Av,32.810451180000001,-117.177632029999998,11976,0,,1.000000000000000,F-S/B,,6276652.644733726978302,1875926.233368143439293
1737,MTS_12708,MTS,12708,Genesee Av & Boyd Av,32.811101550000004,-117.177769080000004,12708,0,,1.000000000000000,F-N/B,,6276612.642517134547234,1876163.233222231268883
1738,MTS_11935,MTS,11935,Genesee Av & Calgary Dr,32.857433260000001,-117.205546800000008,11935,0,,1.000000000000000,M-Street-S/B,,6268232.645169556140900,1893097.230850234627724
1739,MTS_12354,MTS,12354,Genesee Av & Calgary Dr,32.858282429999996,-117.205562540000003,12354,0,,1.000000000000000,F-N/B,,6268230.643533140420914,1893406.229904145002365
1740,MTS_13133,MTS,13133,Genesee Av & Centurion Sq,32.860865619999998,-117.209447390000008,13133,0,,1.000000000000000,M-Street-S/B,,6267046.343408301472664,1894357.030167892575264
1741,MTS_13143,MTS,13143,Genesee Av & Centurion Sq,32.860748579999999,-117.208732589999997,13143,0,,1.000000000000000,N-N/B,,6267265.444348052144051,1894312.428222984075546
1742,MTS_11592,MTS,11592,Genesee Av & Chateau Dr,32.828828600000001,-117.193487489999995,11592,0,,1.000000000000000,M-Street-S/B,,6271841.645169392228127,1882656.229094475507736
1743,MTS_12368,MTS,12368,Genesee Av & Chateau Dr,32.828945669999996,-117.193273890000000,12368,0,,1.000000000000000,F-N/B,,6271907.644381225109100,1882698.229338556528091
1744,MTS_11955,MTS,11955,Genesee Av & Chickasaw Ct,32.831637630000003,-117.194920730000007,11955,0,,1.000000000000000,F-S/B,,6271410.644390970468521,1883682.229667142033577
1745,MTS_11953,MTS,11953,Genesee Av & Clairemont Mesa Bl,32.834039800000006,-117.194926980000005,11953,0,,1.000000000000000,F-S/B,,6271416.645691305398941,1884556.231856137514114
1746,MTS_12696,MTS,12696,Genesee Av & Clairemont Mesa Bl,32.834899659999998,-117.194623669999999,12696,0,,1.000000000000000,F-N/B,clagen,6271512.645171225070953,1884868.231888309121132
1747,MTS_11572,MTS,11572,Genesee Av & Decoro St,32.864442970000006,-117.212856140000000,11572,0,,1.000000000000000,N-S/B,,6266011.645346462726593,1895668.230301395058632
1748,MTS_12668,MTS,12668,Genesee Av & Decoro St,32.864642800000006,-117.212607559999995,12668,0,,1.000000000000000,F-N/B,,6266088.644208222627640,1895740.229829311370850
1749,MTS_11967,MTS,11967,Genesee Av & Derrick Dr,32.822552379999998,-117.183902069999988,11967,0,,1.000000000000000,F-S/B,,6274765.644570723176003,1880346.231745973229408
1750,MTS_12702,MTS,12702,Genesee Av & Derrick Dr,32.823331000000003,-117.184160980000001,12702,0,,1.000000000000000,F-N/B,,6274688.645052805542946,1880630.230849891901016
1751,MTS_11921,MTS,11921,Genesee Av & Esplanade Ct,32.869959290000004,-117.214191929999998,11921,0,,1.000000000000000,F-S/B,utc_2,6265620.043767467141151,1897679.028773233294487
1752,MTS_99185,MTS,99185,Genesee Av & Esplanade Ct,32.870024949999994,-117.213949679999999,99185,0,,1.000000000000000,F-N/B,utc_1,6265694.644011974334717,1897702.230170398950577
1753,MTS_11972,MTS,11972,Genesee Av & Genesee Ct E,32.813929479999999,-117.179270070000001,11972,0,,1.000000000000000,M-Street-S/B,,6276160.644733473658562,1877196.231484308838844
1754,MTS_12380,MTS,12380,Genesee Av & Genesee Ct E,32.814112610000002,-117.179040909999998,12380,0,,1.000000000000000,N-N/B,,6276231.643935307860374,1877262.232664644718170
1755,MTS_11937,MTS,11937,Genesee Av & Governor Dr,32.854090180000000,-117.204592210000001,11937,0,,1.000000000000000,F-S/B,gengvS,6268514.644933640956879,1891878.229023143649101
1756,MTS_12677,MTS,12677,Genesee Av & Governor Dr,32.855042049999994,-117.204478800000004,12677,0,,1.000000000000000,F-N/B,gengvN,6268552.642561048269272,1892224.229971557855606
1757,MTS_10482,MTS,10482,Genesee Av & Health Center Dr,32.792407470000001,-117.156498820000010,10482,0,,1.000000000000000,M-Street-E/B,,6283088.642032310366631,1869304.232832640409470
1758,MTS_11582,MTS,11582,Genesee Av & Hwy 52 (Ramp),32.844883220000000,-117.200236739999994,11582,0,,0.000000000000000,M-Street-S/B,,6269821.644944310188293,1888516.230169728398323
1759,MTS_12688,MTS,12688,Genesee Av & Hwy 52 (Ramp),32.845905719999998,-117.200944579999998,12688,0,,1.000000000000000,M-Street-N/B,,6269607.643403798341751,1888890.229749813675880
1760,MTS_13171,MTS,13171,Genesee Av & La Jolla Village Dr,32.872043110000000,-117.214206300000001,13171,0,,1.000000000000000,F-S/B,genljS,6265622.642843633890152,1898437.228044226765633
1761,MTS_13387,MTS,13387,Genesee Av & La Jolla Village Dr,32.873216909999996,-117.213831570000011,13387,0,genljN,1.000000000000000,F-N/B,genljN,6265741.643917962908745,1898863.229160726070404
1762,MTS_12694,MTS,12694,Genesee Av & Lehrer Dr,32.838080640000001,-117.195937329999992,12694,0,,0.000000000000000,F-N/B,,6271119.642676383256912,1886029.230550557374954
1763,MTS_10461,MTS,10461,Genesee Av & Linda Vista Rd,32.791217330000002,-117.165070660000012,10461,0,,1.000000000000000,F-E/B,genlvS,6280450.645339801907539,1868894.232012227177620
1764,MTS_11230,MTS,11230,Genesee Av & Linda Vista Rd,32.791998950000000,-117.166412949999994,11230,0,,1.000000000000000,F-N/B,genlvN,6280040.642550885677338,1869182.233732804656029
1765,MTS_11607,MTS,11607,Genesee Av & Marlesta Dr,32.805080230000002,-117.175479529999990,11607,0,,1.000000000000000,M-Street-S/B,,6277296.643773809075356,1873966.232694983482361
1766,MTS_12711,MTS,12711,Genesee Av & Marlesta Dr,32.805386120000001,-117.175372089999996,12711,0,,1.000000000000000,F-N/B,,6277330.644033893942833,1874077.232144892215729
1767,MTS_11971,MTS,11971,Genesee Av & Mt Alifan Dr,32.816927449999994,-117.180818530000010,11971,0,,1.000000000000000,F-S/B,,6275694.645009309053421,1878291.231918975710869
1768,MTS_12705,MTS,12705,Genesee Av & Mt Alifan Dr,32.817855659999999,-117.180922740000000,12705,0,,1.000000000000000,F-N/B,,6275665.644739225506783,1878629.230258733034134
1769,MTS_11968,MTS,11968,Genesee Av & Mt Etna Dr,32.821064489999998,-117.182935790000002,11968,0,,1.000000000000000,F-S/B,,6275057.644314810633659,1879802.232505887746811
1770,MTS_12703,MTS,12703,Genesee Av & Mt Etna Dr,32.821776399999997,-117.182930310000003,12703,0,,1.000000000000000,F-N/B,,6275061.645291060209274,1880061.232972145080566
1771,MTS_11966,MTS,11966,Genesee Av & Mt Foraker Av,32.824899730000006,-117.187514280000002,11966,0,,1.000000000000000,F-S/B,,6273663.644478142261505,1881210.230674147605896
1772,MTS_12701,MTS,12701,Genesee Av & Mt Foraker Av,32.825391140000001,-117.187952469999999,12701,0,,1.000000000000000,F-N/B,,6273530.643431797623634,1881390.231954559683800
1773,MTS_11964,MTS,11964,Genesee Av & Mt Herbert Av,32.826230590000002,-117.190331289999989,11964,0,,1.000000000000000,F-S/B,,6272802.642591223120689,1881702.232314810156822
1774,MTS_12700,MTS,12700,Genesee Av & Mt Herbert Av,32.826757110000003,-117.190848000000003,12700,0,,1.000000000000000,F-N/B,,6272645.643561393022537,1881895.228976055979729
1775,MTS_11924,MTS,11924,Genesee Av & Nobel Dr,32.866276550000002,-117.213521059999991,11924,0,,1.000000000000000,F-S/B,,6265813.642789721488953,1896337.229619562625885
1776,MTS_12666,MTS,12666,Genesee Av & Nobel Dr,32.867340419999998,-117.213496879999994,12666,0,,1.000000000000000,F-N/B,,6265824.644080057740211,1896724.229829818010330
1777,MTS_12403,MTS,12403,Genesee Av & Osler St,32.793669099999995,-117.169866669999990,12403,0,,1.000000000000000,N-W/B,,6278984.643022462725639,1869799.234139233827591
1778,MTS_13175,MTS,13175,Genesee Av & Osler St,32.793412990000000,-117.169932329999995,13175,0,,1.000000000000000,F-E/B,,6278963.643064469099045,1869706.231044396758080
1779,MTS_11617,MTS,11617,Genesee Av & Park Mesa Wy,32.797772150000000,-117.171774220000003,11617,0,,2.000000000000000,M-Street-S/B,,6278411.643840387463570,1871297.232783645391464
1780,MTS_12727,MTS,12727,Genesee Av & Park Mesa Wy,32.798138940000001,-117.171608840000005,12727,0,,1.000000000000000,F-N/B,,6278463.642752140760422,1871430.233501896262169
1781,MTS_11938,MTS,11938,Genesee Av & Radcliffe Ln,32.852461620000000,-117.204066569999995,11938,0,,1.000000000000000,N-S/B,,6268670.642653137445450,1891284.230211138725281
1782,MTS_12678,MTS,12678,Genesee Av & Radcliffe Ln,32.852510500000001,-117.203787050000003,12678,0,,0.000000000000000,M-Street-N/B,,6268756.645105808973312,1891301.229192897677422
1783,MTS_10093,MTS,10093,Genesee Av & Richland St,32.791162360000001,-117.163215300000005,10093,0,,1.000000000000000,N-E/B,,6281020.644855976104736,1868869.233046472072601
1784,MTS_11238,MTS,11238,Genesee Av & Richland St,32.791414240000002,-117.163348080000006,11238,0,,1.000000000000000,M-Street-W/B,,6280980.642639383673668,1868961.232534393668175
1785,MTS_88883,MTS,88883,Gigantic St & Excellante St,32.562617820000000,-116.968183820000007,88883,0,,0.000000000000000,N-W/B,swotay,6340383.941155388951302,1785246.945238888263702
1786,MTS_75022,MTS,75022,Gillespie Field Station,32.826995960000005,-116.982079949999999,75022,0,welS,0.000000000000000,,welS,6336777.735113218426704,1881467.633374556899071
1787,MTS_75023,MTS,75023,Gillespie Field Station,32.826763939999999,-116.982041879999997,75023,0,welS,0.000000000000000,,welS,6336788.837453216314316,1881383.133543565869331
1788,MTS_11820,MTS,11820,Gillispie Dr & Jamacha Bl,32.707838080000002,-117.007435960000009,11820,0,,1.000000000000000,N-S/B,giljam,6328673.639444798231125,1838169.238672316074371
1789,MTS_11902,MTS,11902,Gilman & Myers,32.876954579999996,-117.234787040000001,11902,0,,0.000000000000000,F-E/B,gilmye,6259320.644948974251747,1900283.229601562023163
1790,MTS_11548,MTS,11548,Gilman Dr & Eucalyptus Grove Ln,32.875781350000004,-117.239210169999993,11548,0,,1.000000000000000,F-S/B,schola,6257958.645048305392265,1899869.227804899215698
1791,MTS_12320,MTS,12320,Gilman Dr & Eucalyptus Grove Ln,32.875265519999999,-117.238754879999988,12320,0,,1.000000000000000,N-N/B,schola,6258096.646084636449814,1899680.227526724338531
1792,MTS_13278,MTS,13278,Gilman Dr & Evening Way,32.869566120000002,-117.237935229999991,13278,0,,1.000000000000000,F-N/B,,6258328.644308298826218,1897604.227741733193398
1793,MTS_13279,MTS,13279,Gilman Dr & Evening Way,32.868805539999997,-117.238183980000002,13279,0,,1.000000000000000,F-S/B,,6258249.646106719970703,1897328.229606062173843
1794,MTS_89022,MTS,89022,Gilman Dr & Mandeville Ln,32.877107150000001,-117.238191240000006,89022,0,,0.000000000000000,N-W/B,gilman,6258276.043691724538803,1900348.627764731645584
1795,MTS_10374,MTS,10374,Gilman Dr & Myers Dr,32.876948630000001,-117.235532880000008,10374,0,,1.000000000000000,F-E/B,gilmye,6259091.643438473343849,1900283.228289231657982
1796,MTS_10775,MTS,10775,Gilman Dr & Villa La Jolla Dr,32.877086320000004,-117.233775519999995,10775,0,,1.000000000000000,F-W/B,,6259631.645311221480370,1900328.228855401277542
1797,MTS_12326,MTS,12326,Gilman Dr & Villa La Jolla Dr,32.864660160000000,-117.236193149999991,12326,0,,1.000000000000000,F-N/B,gilvlj,6258846.643928468227386,1895814.227056637406349
1798,MTS_13543,MTS,13543,Girard Av & Kline St,32.843694810000002,-117.273633230000002,13543,0,,1.000000000000000,N-E/B,,6247275.647057384252548,1888297.228311151266098
1799,MTS_11827,MTS,11827,Girard Av & Torrey Pines Rd,32.841285380000002,-117.272843330000001,11827,0,,1.000000000000000,M-Street-S/B,,6247509.646261304616928,1887418.227116391062737
1800,MTS_12597,MTS,12597,Girard Av & Torrey Pines Rd,32.842309849999999,-117.272933380000012,12597,0,,1.000000000000000,F-N/B,torvir,6247485.645653143525124,1887791.230307400226593
1801,MTS_60265,MTS,60265,Glorietta Bl & 2nd Av,32.694464560000000,-117.166852069999990,60265,0,,1.000000000000000,F-S/B,cormar,6279593.645413383841515,1833697.235805317759514
1802,MTS_60212,MTS,60212,Glorietta Bl & 3rd St,32.693259970000000,-117.167691149999996,60212,0,,1.000000000000000,N-S/B,,6279331.645281225442886,1833261.237333476543427
1803,MTS_99391,MTS,99391,Gold Coast Dr & Black Mountain Rd,32.905423360000000,-117.125234080000013,99391,0,,1.000000000000000,F-W/B,,6293041.738923966884613,1910341.127792805433273
1804,MTS_60705,MTS,60705,Gold Coast Dr & Camino Ruiz,32.905442880000003,-117.145569249999994,60705,0,,1.000000000000000,N-W/B,camgol,6286800.641826137900352,1910401.229378640651703
1805,MTS_60779,MTS,60779,Gold Coast Dr & Camino Ruiz,32.905247360000004,-117.145241440000007,60779,0,,1.000000000000000,F-E/B,camgol,6286900.640641883015633,1910329.228538393974304
1806,MTS_60697,MTS,60697,Gold Coast Dr & Drumcliff Av,32.905478870000003,-117.142112630000000,60697,0,,1.000000000000000,F-W/B,,6287861.639704138040543,1910405.228714480996132
1807,MTS_60783,MTS,60783,Gold Coast Dr & Gold Coast Pl,32.905440679999998,-117.132115970000001,60783,0,,1.000000000000000,N-E/B,,6290929.639473631978035,1910365.229450643062592
1808,MTS_60782,MTS,60782,Gold Coast Dr & Gold Coast Wy,32.905552820000004,-117.134883340000002,60782,0,,1.000000000000000,F-E/B,,6290080.639859303832054,1910413.226729974150658
1809,MTS_60694,MTS,60694,Gold Coast Dr & Lipscomb Dr,32.905600319999998,-117.133238399999996,60694,0,,1.000000000000000,F-W/B,,6290585.641473963856697,1910426.228016316890717
1810,MTS_60693,MTS,60693,Gold Coast Dr & Londonderry Av,32.905538270000001,-117.130764780000007,60693,0,,1.000000000000000,F-W/B,,6291344.638971716165543,1910397.230042815208435
1811,MTS_60784,MTS,60784,Gold Coast Dr & Londonderry Av,32.905401380000001,-117.130688469999996,60784,0,,1.000000000000000,N-E/B,,6291367.638925716280937,1910347.226861983537674
1812,MTS_60780,MTS,60780,Gold Coast Dr & Saluda Av,32.905307289999996,-117.143036219999999,60780,0,,1.000000000000000,N-E/B,,6287577.642240643501282,1910345.228834480047226
1813,MTS_60696,MTS,60696,Gold Coast Dr & San Ramon Dr,32.905534280000005,-117.140145210000000,60696,0,,1.000000000000000,F-W/B,,6288465.640792712569237,1910420.228028312325478
1814,MTS_60781,MTS,60781,Gold Coast Dr & San Ramon Dr,32.905408389999998,-117.139687780000003,60781,0,,1.000000000000000,N-E/B,,6288605.641496971249580,1910373.226809978485107
1815,MTS_60691,MTS,60691,Gold Coast Dr & Westchester Av,32.905441459999999,-117.127371980000007,60691,0,,1.000000000000000,F-W/B,,6292385.641482889652252,1910353.227834224700928
1816,MTS_60785,MTS,60785,Gold Coast Dr & Westchester Av,32.905305479999996,-117.127168619999992,60785,0,,1.000000000000000,N-E/B,,6292447.639390394091606,1910303.228590399026871
1817,MTS_60695,MTS,60695,Gold Coast Dr & Westonhill Dr,32.905800329999998,-117.135247489999998,60695,0,,1.000000000000000,N-W/B,,6289969.641721725463867,1910504.227860316634178
1818,MTS_98070,MTS,98070,Golden Acorn Casino & Same,32.702564039999999,-116.354941999999994,98070,0,,2.000000000000000,M-Special_Loc,,6529386.615970805287361,1835420.248763471841812
1819,MTS_11616,MTS,11616,Goldfinch St & Bush St,32.747468789999999,-117.171400830000010,11616,0,,0.000000000000000,N-S/B,,6278364.643606305122375,1852994.235925137996674
1820,MTS_12726,MTS,12726,Goldfinch St & Bush St,32.747167690000005,-117.171235060000001,12726,0,,0.000000000000000,N-N/B,,6278414.644162476062775,1852884.235817059874535
1821,MTS_11615,MTS,11615,Goldfinch St & Pennsylvania Av,32.745352179999998,-117.171433980000003,11615,0,,0.000000000000000,N-S/B,,6278347.645608797669411,1852224.235168561339378
1822,MTS_12725,MTS,12725,Goldfinch St & Pennsylvania Av,32.745370100000002,-117.171242280000001,12725,0,,0.000000000000000,F-N/B,,6278406.645490810275078,1852230.234172314405441
1823,MTS_11992,MTS,11992,Goldfinch St & Washington St,32.749540759999995,-117.171455020000010,11992,0,,0.000000000000000,F-S/B,golwas,6278354.644610553979874,1853748.233104810118675
1824,MTS_11177,MTS,11177,Governor Dr & Genesee Av,32.854753610000003,-117.205169280000007,11177,0,,1.000000000000000,F-W/B,gengov,6268339.642658963799477,1892121.228537142276764
1825,MTS_10412,MTS,10412,Governor Dr & Mercer St,32.851882859999996,-117.209944380000010,10412,0,,1.000000000000000,N-E/B,,6266863.643642470240593,1891090.227646395564079
1826,MTS_11170,MTS,11170,Governor Dr & Mercer St,32.851962990000004,-117.210244829999993,11170,0,,1.000000000000000,F-W/B,,6266771.644154548645020,1891120.231195315718651
1827,MTS_10049,MTS,10049,Governor Dr & Radcliffe Dr,32.854345080000002,-117.206105930000007,10049,0,,1.000000000000000,N-E/B,,6268050.644221216440201,1891975.228829145431519
1828,MTS_10401,MTS,10401,Governor Dr & Regents Rd,32.851275860000001,-117.216235350000005,10401,0,,1.000000000000000,F-E/B,,6264929.644557714462280,1890887.228052392601967
1829,MTS_10404,MTS,10404,Governor Dr & Scripps St,32.850950290000000,-117.214987890000003,10404,0,,1.000000000000000,F-E/B,,6265311.645106047391891,1890765.227640226483345
1830,MTS_10798,MTS,10798,Governor Dr & Scripps St,32.851206169999998,-117.214954879999993,10798,0,,1.000000000000000,N-W/B,,6265322.644099801778793,1890858.230735063552856
1831,MTS_10408,MTS,10408,Governor Dr & Stadium St,32.850724250000006,-117.212960039999999,10408,0,,1.000000000000000,F-E/B,,6265933.643205881118774,1890677.229456648230553
1832,MTS_13428,MTS,13428,Gramercy Dr & 9054,32.802553670000002,-117.132787329999999,13428,0,,1.000000000000000,M-Street-W/B,,6290406.642816215753555,1872933.233776733279228
1833,MTS_60745,MTS,60745,Gramercy Dr & 9055,32.802312510000000,-117.131919240000002,60745,0,,1.000000000000000,M-Street-E/B,,6290672.641628056764603,1872843.234284818172455
1834,MTS_11287,MTS,11287,Gramercy Dr & Mobley St,32.802702600000003,-117.135402140000011,11287,0,,1.000000000000000,F-W/B,,6289603.641141384840012,1872994.232342392206192
1835,MTS_10539,MTS,10539,Gramercy Dr & Pasternack Pl,32.802418560000000,-117.133999879999990,10539,0,,1.000000000000000,F-E/B,,6290033.641593724489212,1872887.232884481549263
1836,MTS_12831,MTS,12831,Gramercy Dr & Ruffin Rd,32.802283879999997,-117.129767779999995,12831,0,,1.000000000000000,F-W/B,,6291333.642274558544159,1872827.232676401734352
1837,MTS_10525,MTS,10525,Gramercy Dr & Sandrock Rd,32.802943610000000,-117.138200130000001,10525,0,,1.000000000000000,F-E/B,,6288744.641875132918358,1873089.232152387499809
